id_cliente,idade,genero,estado_civil,tempo_como_cliente,tipo_contrato,forma_pagamento,suporte_contatado,chamados_abertos,tempo_medio_atendimento,reclamacoes,atrasos_pagamento,renda_faixa,servicos_assinados,produtos_assinados,valor_mensal,total_gasto
fec43ac6-f04f-4eed-9c49-fe2f7958bdee,25,Masculino,Divorciado,102,Anual,Boleto,4,2,5.54,0,2,1000-5000,5,['Produto C' 'Produto A' 'Produto B' 'Produto F' 'Produto D'],845.16,88361.64
954f8d0e-4f5c-4ecc-b729-44afadbb81ee,42,Feminino,Solteiro,32,Anual,Débito,1,3,18.08,0,2,5000-10000,3,['Produto F' 'Produto D' 'Produto B'],577.75,18950.23
ef6af026-1d8b-4122-bde4-f70d4db45a3b,50,Feminino,Casado,38,Mensal,Boleto,2,1,15.3,1,1,1000-5000,5,['Produto C' 'Produto F' 'Produto E' 'Produto D' 'Produto B'],1121.57,43685.23
0607f454-0b93-439a-bc86-597ca8753001,31,Masculino,Solteiro,17,Anual,Boleto,4,1,20.58,1,4,10000-50000,1,['Produto F'],296.61,5168.44
7e59769c-41f2-482b-a2e2-ccf39a1eed37,25,Feminino,Solteiro,58,Mensal,Boleto,1,3,24.16,0,3,5000-10000,2,['Produto A' 'Produto F'],379.57,22565.48
646a8d2b-bb49-402a-949a-56ad799e8c44,39,Masculino,Casado,118,Anual,Boleto,2,1,24.21,0,0,0-1000,3,['Produto A' 'Produto E' 'Produto C'],412.85,49934.3
465eec83-6e61-4c8e-a00c-12df4b79784b,39,Masculino,Solteiro,109,Anual,Cartão,1,0,23.06,0,3,0-1000,4,['Produto E' 'Produto C' 'Produto D' 'Produto A'],595.93,66580.4
18eb39f5-753e-4baa-bc75-5aaece61d30d,45,Masculino,Casado,40,Mensal,Débito,5,1,7.55,0,2,10000-50000,2,['Produto A' 'Produto F'],384.81,15777.24
ba573f12-a832-4b14-a94e-30e87f63b69a,49,Feminino,Casado,96,Mensal,Cartão,4,0,15.44,1,1,10000-50000,1,['Produto F'],329.41,32414.0
0cad0f52-cf54-487f-a25c-6e330e5984bc,39,Masculino,Divorciado,24,Mensal,Boleto,2,1,25.4,0,2,1000-5000,2,['Produto A' 'Produto C'],150.77,3708.95
74371f0a-1d72-4c7a-9092-76ae6a528720,58,Feminino,Casado,12,Anual,Cartão,1,0,21.36,1,2,1000-5000,1,['Produto D'],192.75,2370.83
2f28547b-f6e5-4c8a-86ac-9f1431924dfb,42,Feminino,Solteiro,111,Mensal,Cartão,3,0,22.03,0,0,10000-50000,0,[],0.0,0.0
2e7a60ab-4819-4042-b5be-c904ec1bd282,36,Feminino,Divorciado,95,Mensal,Débito,1,1,10.67,3,0,5000-10000,1,['Produto B'],64.59,6289.46
cf400951-ed44-4a02-8e05-388fb477d24b,23,Masculino,Casado,19,Mensal,Cartão,0,1,13.13,0,3,1000-5000,5,['Produto A' 'Produto F' 'Produto D' 'Produto C' 'Produto B'],643.48,12531.8
51c50360-13a5-4868-8138-69b64bba2315,37,Feminino,Casado,29,Anual,Cartão,2,0,28.9,0,2,5000-10000,3,['Produto B' 'Produto F' 'Produto C'],552.58,16425.47
84f06f7f-7a06-4c8f-9cb1-1e66157c7fe1,36,Feminino,Divorciado,85,Anual,Cartão,1,0,26.17,1,3,10000-50000,2,['Produto F' 'Produto C'],348.66,30377.06
08a554ff-f87e-4824-adb9-9154a56f9058,49,Feminino,Casado,90,Mensal,Cartão,2,0,9.12,0,2,1000-5000,3,['Produto E' 'Produto A' 'Produto F'],705.74,65104.63
34209cb7-7b9a-40dd-90ae-bae282685b5d,44,Feminino,Casado,52,Anual,Boleto,5,0,18.62,2,0,1000-5000,6,['Produto F' 'Produto E' 'Produto A' 'Produto C' 'Produto B' 'Produto D'],877.42,46766.57
eb2fd811-ebb9-409f-b10a-425317c4490b,28,Feminino,Casado,92,Anual,Boleto,2,1,17.26,0,1,1000-5000,4,['Produto B' 'Produto A' 'Produto D' 'Produto F'],727.38,68592.06
aa4d2da5-c320-4254-82a6-abd8a47038a3,41,Masculino,Solteiro,17,Anual,Cartão,2,0,16.09,1,3,10000-50000,5,['Produto F' 'Produto E' 'Produto C' 'Produto B' 'Produto A'],944.14,16451.67
52e454e2-8d9b-4806-8132-c8f5d7884beb,46,Masculino,Solteiro,73,Mensal,Débito,0,0,16.77,1,3,1000-5000,4,['Produto C' 'Produto E' 'Produto D' 'Produto B'],631.13,47224.39
b7630532-d09b-4876-918d-757184cb007b,55,Masculino,Casado,21,Mensal,Boleto,2,1,21.07,0,4,1000-5000,4,['Produto B' 'Produto C' 'Produto D' 'Produto F'],706.36,15204.43
58c8393b-7c99-4e38-b286-6499333ce42b,48,Masculino,Solteiro,114,Mensal,Débito,1,0,29.18,1,4,5000-10000,5,['Produto C' 'Produto F' 'Produto D' 'Produto B' 'Produto A'],696.21,81352.29
71322d48-1227-4978-87fc-889a58bfc655,47,Masculino,Solteiro,60,Mensal,Boleto,2,0,26.88,0,1,1000-5000,6,['Produto D' 'Produto F' 'Produto A' 'Produto E' 'Produto B' 'Produto C'],1159.82,71329.06
ecac96ac-a622-44e1-89af-b4ab43bf9c04,40,Masculino,Solteiro,98,Mensal,Boleto,4,3,26.88,1,4,1000-5000,5,['Produto E' 'Produto A' 'Produto B' 'Produto D' 'Produto C'],702.78,70594.38
b01ef0ad-f1a5-441c-9a6d-f62941443cbd,43,Masculino,Casado,75,Mensal,Boleto,3,0,22.58,0,1,10000-50000,3,['Produto A' 'Produto B' 'Produto D'],393.57,30255.75
e776f692-048f-4ebe-b161-69aaa41fe11d,52,Feminino,Solteiro,119,Mensal,Débito,1,1,5.44,1,2,5000-10000,4,['Produto B' 'Produto D' 'Produto E' 'Produto A'],688.8,84016.53
f34040cb-6175-4bbf-8aae-1cdc95138950,26,Masculino,Casado,20,Mensal,Boleto,1,1,16.01,1,4,1000-5000,1,['Produto E'],295.22,6052.02
f287bbda-904e-42ab-b180-f97317c8a2ee,36,Feminino,Solteiro,113,Mensal,Boleto,3,1,17.78,1,4,0-1000,4,['Produto A' 'Produto F' 'Produto B' 'Produto C'],518.38,60041.47
40b17954-6ee5-4ee9-b3ce-51374ff7ac85,32,Masculino,Casado,53,Mensal,Boleto,1,0,26.06,1,3,1000-5000,6,['Produto F' 'Produto D' 'Produto A' 'Produto C' 'Produto E' 'Produto B'],832.94,45249.55
42cd51e4-a529-43d7-82dc-4f208fe1b80e,43,Feminino,Casado,114,Anual,Cartão,0,3,28.07,0,1,1000-5000,5,['Produto C' 'Produto B' 'Produto A' 'Produto D' 'Produto E'],747.35,87328.01
1a104868-8aa5-4a0b-badc-5e98a92c4107,52,Feminino,Casado,111,Anual,Débito,1,3,16.29,1,3,5000-10000,3,['Produto B' 'Produto D' 'Produto E'],609.16,69307.3
8f3c3f40-a893-4acc-a371-4b6322438620,34,Masculino,Solteiro,103,Mensal,Boleto,1,3,12.51,1,4,1000-5000,2,['Produto B' 'Produto D'],263.71,27841.23
823f370c-f9ec-4dac-898e-d3e853869ede,16,Masculino,Divorciado,80,Anual,Débito,3,2,13.43,0,2,10000-50000,1,['Produto C'],142.21,11661.24
11ae8a2a-2377-478f-b5f7-789f404ebe7f,35,Masculino,Divorciado,63,Mensal,Débito,1,1,19.47,1,0,5000-10000,0,[],0.0,0.0
b4b98707-c1e1-4b41-ad0b-46ac323efb57,49,Masculino,Divorciado,57,Anual,Boleto,2,1,11.87,1,1,1000-5000,5,['Produto B' 'Produto A' 'Produto F' 'Produto D' 'Produto C'],788.89,46090.98
a7564ffb-cf89-43b2-8561-d0e59d8da321,45,Feminino,Divorciado,29,Mensal,Cartão,4,1,27.77,0,1,1000-5000,4,['Produto A' 'Produto F' 'Produto E' 'Produto C'],609.61,18120.69
a026755f-af49-4f26-a736-3a4d7c0b04b6,44,Feminino,Casado,1,Mensal,Boleto,5,1,15.47,0,2,1000-5000,2,['Produto E' 'Produto D'],520.67,533.69
58677901-ca69-4968-b9a3-d2e58179212e,37,Masculino,Casado,82,Mensal,Boleto,4,3,29.75,0,2,1000-5000,3,['Produto F' 'Produto E' 'Produto D'],636.84,53526.5
d020f55d-b502-4f70-9f83-08144ef4845c,27,Masculino,Casado,59,Mensal,Cartão,1,0,7.74,1,1,5000-10000,3,['Produto F' 'Produto D' 'Produto A'],555.06,33567.31
ef910d19-5afb-4441-82f4-232a5792b112,45,Masculino,Casado,64,Mensal,Cartão,1,1,9.7,0,1,10000-50000,2,['Produto B' 'Produto D'],226.15,14835.47
87325594-800d-41ef-85c1-4daa2d7eef8c,31,Masculino,Divorciado,86,Mensal,Boleto,5,2,17.79,1,2,10000-50000,2,['Produto B' 'Produto C'],172.37,15194.44
da44ce73-ab36-436d-a5ef-b9222791858e,61,Feminino,Casado,72,Mensal,Boleto,2,1,26.71,3,2,0-1000,4,['Produto C' 'Produto B' 'Produto A' 'Produto F'],564.02,41624.75
100f8a3e-c5d1-41d0-a4be-a22556a615df,45,Masculino,Divorciado,71,Anual,Débito,2,1,13.85,1,2,5000-10000,2,['Produto B' 'Produto E'],264.2,19227.19
15b7e08a-a5d6-4e04-91b0-452a4aad5d17,34,Feminino,Solteiro,89,Mensal,Cartão,1,0,25.94,0,4,5000-10000,4,['Produto D' 'Produto A' 'Produto C' 'Produto B'],387.25,35326.95
1b5605db-76c9-4652-a579-47ec4c9280b9,33,Masculino,Divorciado,94,Mensal,Boleto,1,1,15.64,1,1,1000-5000,4,['Produto C' 'Produto A' 'Produto D' 'Produto E'],550.73,53062.93
c307213e-f670-407a-a0f4-dd2dab9ddf50,39,Masculino,Casado,98,Mensal,Boleto,1,1,26.32,1,1,1000-5000,3,['Produto D' 'Produto A' 'Produto E'],408.55,41038.92
f031dae4-f7dc-432a-a6e5-3fc71bb407cd,37,Feminino,Casado,44,Anual,Boleto,3,0,11.94,0,2,1000-5000,4,['Produto C' 'Produto A' 'Produto E' 'Produto D'],639.76,28853.23
adba0597-0eaa-4552-b37c-1a6a77dca279,51,Masculino,Solteiro,48,Mensal,Boleto,1,0,16.8,0,3,1000-5000,4,['Produto D' 'Produto F' 'Produto B' 'Produto E'],917.62,45146.99
092c9301-ed0e-4fc1-b240-008644d69d44,41,Feminino,Casado,105,Mensal,Cartão,2,0,11.97,1,0,5000-10000,3,['Produto F' 'Produto E' 'Produto A'],489.01,52629.8
7bdc5634-8c99-4569-b05b-57eb0848f34d,32,Feminino,Divorciado,116,Mensal,Cartão,1,0,10.38,0,1,1000-5000,4,['Produto D' 'Produto F' 'Produto B' 'Produto E'],802.2,95381.75
bdff1c04-9982-4144-be25-db52266f5237,58,Masculino,Solteiro,75,Mensal,Boleto,0,0,15.53,0,4,10000-50000,2,['Produto A' 'Produto E'],305.13,23456.91
071e3d2c-599a-4500-9d6a-670e3ca423e3,40,Masculino,Casado,15,Mensal,Cartão,3,1,13.37,0,0,1000-5000,4,['Produto E' 'Produto F' 'Produto A' 'Produto D'],807.15,12409.95
64d063cd-8eb6-4f96-9c5c-9d00819cbad8,47,Feminino,Solteiro,35,Mensal,Boleto,2,0,24.68,0,3,10000-50000,1,['Produto E'],248.49,8914.59
48873bb3-e47c-40d0-aed9-c6e6f497d637,33,Feminino,Divorciado,23,Mensal,Cartão,2,0,23.69,0,4,10000-50000,2,['Produto D' 'Produto C'],268.23,6323.53
ed218766-036e-4f58-9646-b01c563c9713,43,Feminino,Casado,53,Mensal,Boleto,1,3,13.96,0,2,5000-10000,3,['Produto C' 'Produto A' 'Produto E'],377.8,20524.02
f8233e11-c3c0-49c6-bc2c-e2626b486661,43,Masculino,Solteiro,45,Mensal,Boleto,0,0,29.81,0,3,1000-5000,6,['Produto F' 'Produto B' 'Produto D' 'Produto E' 'Produto C' 'Produto A'],1171.1,54017.09
fc272444-90a5-4e2a-bbf0-7f3c74b464ee,21,Feminino,Solteiro,85,Mensal,Boleto,3,0,29.35,0,2,10000-50000,1,['Produto B'],69.86,6086.56
815134bf-8fa8-4139-b394-5db3e97d6643,60,Masculino,Casado,92,Mensal,Cartão,3,0,27.95,0,4,1000-5000,4,['Produto E' 'Produto F' 'Produto A' 'Produto D'],890.92,84013.91
f4647901-6cfe-43b7-a2a9-ba091c238677,52,Feminino,Solteiro,13,Anual,Boleto,0,2,19.66,1,4,10000-50000,5,['Produto D' 'Produto B' 'Produto C' 'Produto F' 'Produto A'],644.1,8582.65
d1bb3df8-20c8-4303-84d9-dafd94f42fda,36,Feminino,Casado,34,Mensal,Boleto,2,3,15.31,0,2,5000-10000,2,['Produto C' 'Produto F'],460.56,16050.55
e109bad2-2d34-4db1-a526-b07bcdc5a43d,28,Masculino,Divorciado,38,Anual,Boleto,1,0,12.83,1,0,10000-50000,5,['Produto E' 'Produto D' 'Produto C' 'Produto B' 'Produto F'],1017.96,39649.61
8b5b0fc6-a0fe-4107-8d08-3ad22a40d5fa,43,Feminino,Divorciado,70,Mensal,Boleto,2,0,5.38,1,1,1000-5000,6,['Produto D' 'Produto B' 'Produto A' 'Produto C' 'Produto F' 'Produto E'],1196.88,85876.3
7c8117af-7863-446c-ad56-9d79afc0c218,40,Masculino,Solteiro,108,Mensal,Boleto,2,1,20.8,0,1,10000-50000,0,[],0.0,0.0
756609e6-4b2a-4175-84af-c17de4a5620c,43,Feminino,Divorciado,68,Anual,Cartão,3,1,18.83,0,4,10000-50000,2,['Produto D' 'Produto B'],254.91,17767.26
320a2f3a-3770-4e9b-a329-f0e374f3db94,41,Masculino,Casado,5,Mensal,Boleto,0,2,20.75,0,3,1000-5000,4,['Produto D' 'Produto C' 'Produto E' 'Produto B'],739.1,3787.89
5833f9e3-f390-45cc-aad2-c1fae2de8308,45,Feminino,Solteiro,119,Mensal,Cartão,2,0,19.4,0,2,1000-5000,4,['Produto A' 'Produto C' 'Produto E' 'Produto F'],736.43,89826.21
37bdddb2-30eb-4e14-8346-0432cf94a75f,54,Masculino,Solteiro,40,Mensal,Débito,1,4,8.44,0,3,0-1000,1,['Produto C'],111.82,4584.63
309dd703-758d-45ab-9243-590432df5398,45,Feminino,Solteiro,70,Mensal,Cartão,3,1,22.38,1,2,1000-5000,2,['Produto C' 'Produto D'],275.26,19749.94
24d4b723-f4cf-4da6-b513-d4459014f9ac,29,Feminino,Divorciado,21,Anual,Cartão,2,2,14.01,1,3,5000-10000,1,['Produto E'],255.75,5505.03
18f24159-d4be-43d4-b060-01a1208557fb,53,Masculino,Solteiro,28,Mensal,Cartão,2,0,17.91,1,2,5000-10000,0,[],0.0,0.0
b432a22c-9d1b-43fb-872f-9bde2cec33df,56,Masculino,Solteiro,3,Mensal,Débito,3,2,14.14,0,4,1000-5000,3,['Produto F' 'Produto A' 'Produto D'],494.21,1519.7
d2fdd9aa-e836-489e-a04d-72178c858c5d,71,Feminino,Casado,23,Anual,Boleto,1,3,5.55,2,0,10000-50000,1,['Produto C'],126.18,2974.7
3da11b54-22ca-46c7-84c8-d7bc28aa115b,28,Masculino,Casado,72,Anual,Débito,1,1,26.91,0,1,10000-50000,2,['Produto F' 'Produto E'],590.18,43555.36
afc0420f-2f0f-4c19-b725-031e59c9352c,42,Feminino,Casado,19,Anual,Débito,3,0,8.72,0,3,1000-5000,2,['Produto E' 'Produto F'],561.94,10943.8
02825b06-172b-4871-988c-af8ccc90a642,19,Masculino,Casado,117,Mensal,Boleto,2,0,19.55,2,1,5000-10000,2,['Produto A' 'Produto E'],319.89,38362.88
26c3272e-e2da-4476-bd2f-44d2a63f70a1,45,Feminino,Solteiro,75,Anual,Boleto,1,0,27.08,0,3,5000-10000,3,['Produto D' 'Produto B' 'Produto C'],360.89,27743.47
65b915d8-68dd-4c25-81cb-ff33ca858ec8,34,Masculino,Divorciado,50,Anual,Débito,2,1,10.53,1,4,0-1000,1,['Produto A'],58.09,2977.12
ae30373a-287d-4158-92d4-6dfa8434b99e,59,Masculino,Solteiro,74,Anual,Cartão,2,1,15.3,1,4,1000-5000,2,['Produto D' 'Produto B'],229.93,17440.22
0ba2c763-5681-4cfd-9b09-6ee0584ec8ad,32,Masculino,Casado,58,Anual,Boleto,3,1,14.44,1,3,1000-5000,3,['Produto A' 'Produto B' 'Produto F'],373.31,22193.32
dc806f06-9671-4428-930a-16c622061562,23,Masculino,Casado,92,Anual,Cartão,1,0,7.23,0,3,10000-50000,4,['Produto E' 'Produto B' 'Produto C' 'Produto F'],666.75,62874.64
1953fbf1-ca80-47e0-a38b-0a9b0c3ff2e8,35,Masculino,Solteiro,20,Mensal,Boleto,3,0,15.59,0,3,0-1000,0,[],0.0,0.0
4fb13b2d-b96b-447d-ba06-7249c9afc7f6,20,Masculino,Divorciado,108,Mensal,Boleto,0,0,16.99,2,4,1000-5000,2,['Produto E' 'Produto B'],301.85,33414.86
a101b286-6ed1-4c06-b088-5be927c22db3,47,Feminino,Casado,116,Anual,Cartão,2,0,5.66,0,0,5000-10000,2,['Produto E' 'Produto F'],645.01,76691.83
3f139e60-b3e8-421c-a99d-c37eedd2dbf9,19,Feminino,Solteiro,92,Mensal,Cartão,6,0,17.2,0,0,10000-50000,3,['Produto D' 'Produto E' 'Produto A'],495.37,46713.48
8af5b64d-3114-421a-9399-df3e1a5d5057,40,Feminino,Divorciado,93,Mensal,Débito,1,1,7.35,1,3,5000-10000,0,[],0.0,0.0
25d0ff8a-3025-49bb-8a65-c436f5a22a54,19,Masculino,Casado,72,Mensal,Boleto,1,0,27.31,0,2,1000-5000,1,['Produto D'],182.23,13448.6
ee486c6e-eb13-41df-a108-224045a48af9,36,Feminino,Casado,83,Anual,Débito,1,0,21.25,0,0,1000-5000,3,['Produto C' 'Produto A' 'Produto F'],508.21,43236.04
6199d8b4-15b4-4835-a67c-d2466e3131da,56,Masculino,Casado,53,Mensal,Boleto,2,1,6.41,1,4,0-1000,0,[],0.0,0.0
8f1473be-fb1f-49de-b114-52f5aba2534a,43,Feminino,Divorciado,112,Mensal,Cartão,3,0,25.68,0,4,1000-5000,2,['Produto C' 'Produto A'],175.25,20118.74
c9d8d0e7-d046-4e0e-9dda-43334b76cb66,31,Masculino,Solteiro,85,Mensal,Boleto,0,1,14.04,0,4,0-1000,2,['Produto D' 'Produto F'],582.57,50756.5
176fb10d-4545-488c-8205-2dc57887ba80,39,Masculino,Solteiro,82,Mensal,Boleto,2,1,10.64,0,1,5000-10000,3,['Produto E' 'Produto F' 'Produto D'],716.66,60235.38
f9d93c4f-8234-410e-89bf-5d77638dca9c,40,Masculino,Casado,9,Mensal,Débito,2,2,11.35,0,1,10000-50000,1,['Produto E'],262.02,2417.14
32838905-afb7-4429-a7f8-55275458a6e9,44,Feminino,Solteiro,4,Mensal,Boleto,2,0,19.94,1,4,10000-50000,1,['Produto B'],72.91,298.93
3aeba384-e066-4363-b7ef-dd2b7923f5dd,26,Masculino,Casado,41,Anual,Débito,3,2,7.04,1,0,5000-10000,2,['Produto C' 'Produto D'],275.0,11556.9
5622e880-995a-439e-982e-26798008e722,45,Feminino,Solteiro,25,Anual,Boleto,2,0,6.47,0,1,1000-5000,2,['Produto C' 'Produto A'],147.03,3767.65
d963dfeb-13a0-4521-bb26-bc04954c93cf,12,Masculino,Solteiro,34,Anual,Boleto,3,1,20.69,1,2,5000-10000,5,['Produto C' 'Produto B' 'Produto E' 'Produto D' 'Produto F'],928.73,32366.3
1099f366-f619-4238-8edb-bf281be8b6e3,33,Feminino,Solteiro,73,Mensal,Boleto,2,0,29.55,2,3,1000-5000,5,['Produto C' 'Produto E' 'Produto B' 'Produto D' 'Produto F'],1116.17,83517.57
934f863d-c67e-41b2-a6cb-73572422c9a6,35,Feminino,Casado,9,Mensal,Cartão,3,1,17.09,0,1,1000-5000,2,['Produto B' 'Produto D'],257.28,2373.41
5658a067-3fe3-4848-9dfc-53b4db7be73f,46,Masculino,Divorciado,82,Mensal,Boleto,2,1,15.33,0,1,1000-5000,5,['Produto D' 'Produto C' 'Produto E' 'Produto B' 'Produto F'],795.57,66867.78
c4242c7b-2bff-4835-8272-0b5c30f67cd0,40,Masculino,Solteiro,75,Mensal,Cartão,2,1,28.68,0,0,5000-10000,2,['Produto A' 'Produto B'],127.22,9780.06
95ab1fa9-8272-4c83-99a3-59e72aa4d114,25,Feminino,Casado,13,Mensal,Cartão,4,1,11.02,1,0,10000-50000,2,['Produto D' 'Produto F'],428.46,5709.24
d602c9af-a50a-4da2-82c9-98362a767f13,30,Feminino,Solteiro,102,Anual,Boleto,2,1,11.01,0,2,5000-10000,0,[],0.0,0.0
77d6ac9d-c46a-4ef4-ac59-e9733e2f5a70,41,Masculino,Casado,9,Mensal,Boleto,0,1,27.63,1,2,5000-10000,2,['Produto D' 'Produto C'],372.69,3438.07
80ed8d4c-841f-42c2-b292-abfb0cb344f5,39,Feminino,Solteiro,80,Mensal,Boleto,2,1,21.17,1,2,0-1000,3,['Produto D' 'Produto A' 'Produto E'],528.54,43340.36
e18235fb-a530-4ba6-95e4-3111d4f94007,34,Feminino,Casado,4,Anual,Débito,3,1,6.34,1,2,10000-50000,3,['Produto A' 'Produto E' 'Produto C'],423.41,1735.98
360b85b3-2bc1-4f84-a37b-2743969a8ffc,35,Masculino,Casado,34,Mensal,Boleto,2,2,21.85,0,1,10000-50000,2,['Produto F' 'Produto E'],489.42,17056.32
43c9feae-cded-4207-861a-50d0d41b8218,46,Feminino,Divorciado,7,Anual,Boleto,2,0,25.5,0,2,5000-10000,2,['Produto E' 'Produto F'],460.56,3304.52
d060e427-4db5-4496-9c8d-5c3dcbf7ba32,34,Masculino,Solteiro,15,Anual,Boleto,1,1,11.85,0,2,5000-10000,1,['Produto F'],353.07,5428.46
1fc86dd1-8f55-4110-a430-af09aaf61382,39,Masculino,Casado,38,Mensal,Cartão,4,1,14.57,0,4,10000-50000,1,['Produto A'],50.71,1975.16
bb291274-91db-4eac-ae30-665f2e815ca0,61,Feminino,Casado,75,Mensal,Cartão,1,2,9.94,0,1,1000-5000,2,['Produto E' 'Produto B'],281.17,21614.98
782316d9-86a5-4d59-b7b9-cd15ff2202a5,25,Masculino,Divorciado,96,Anual,Débito,1,1,20.83,1,1,5000-10000,2,['Produto A' 'Produto E'],295.41,29068.4
4d8afc80-9716-4aff-b37d-12f250e1c92d,21,Masculino,Solteiro,91,Mensal,Débito,0,2,21.6,2,1,1000-5000,6,['Produto D' 'Produto A' 'Produto E' 'Produto F' 'Produto B' 'Produto C'],1045.88,97554.63
76f8fba2-e331-40e5-b383-b85b09435d75,47,Feminino,Solteiro,94,Mensal,Boleto,1,2,6.71,0,3,1000-5000,3,['Produto D' 'Produto C' 'Produto B'],430.01,41431.54
4e24eb59-a1b3-48fc-9838-8283094fe1bf,33,Feminino,Divorciado,52,Anual,Boleto,0,3,21.94,0,2,5000-10000,1,['Produto E'],209.12,11146.12
f4994259-3ac5-4229-aec3-f5aaf2f89bd2,36,Feminino,Solteiro,81,Mensal,Cartão,3,1,21.46,0,2,1000-5000,1,['Produto E'],270.62,22468.27
060d2447-e262-4fd6-a4b5-2177db3ab267,32,Feminino,Solteiro,100,Mensal,Débito,6,1,5.88,1,2,10000-50000,2,['Produto C' 'Produto B'],222.09,22764.27
ed9cc61d-551d-4bae-8ef2-ef0165b5fb06,37,Feminino,Solteiro,83,Mensal,Boleto,0,2,18.88,2,0,1000-5000,4,['Produto F' 'Produto D' 'Produto C' 'Produto B'],662.93,56398.87
ca4fa71c-f4fa-410c-b4c2-e0ae2ee82472,55,Masculino,Divorciado,7,Anual,Boleto,2,1,20.35,1,0,0-1000,4,['Produto F' 'Produto E' 'Produto C' 'Produto D'],928.95,6665.23
c90b0b55-94c0-490b-a872-193decc50ba2,48,Masculino,Solteiro,107,Mensal,Débito,2,0,15.75,1,0,1000-5000,5,['Produto A' 'Produto C' 'Produto B' 'Produto D' 'Produto F'],629.61,69052.6
60dc35c4-66b9-416d-969d-a7e6ab267390,48,Feminino,Divorciado,45,Mensal,Boleto,6,3,27.53,0,3,10000-50000,2,['Produto E' 'Produto D'],538.92,24857.73
ccfbb9d0-9c9f-45e3-b347-5b803c488333,25,Masculino,Casado,59,Mensal,Boleto,4,3,13.21,0,2,1000-5000,2,['Produto E' 'Produto B'],273.52,16541.15
e52d8c23-a312-4822-811a-8ad6eb179ff8,28,Feminino,Solteiro,21,Mensal,Débito,0,1,6.68,0,1,1000-5000,6,['Produto D' 'Produto C' 'Produto E' 'Produto B' 'Produto A' 'Produto F'],881.19,18967.65
122d18fe-cd27-457f-b571-202256699ecb,11,Feminino,Casado,28,Anual,Débito,2,0,21.8,0,1,10000-50000,3,['Produto E' 'Produto B' 'Produto D'],584.87,16785.8
8fb756b1-d276-4a8e-bad2-dd4cdfc78359,31,Masculino,Solteiro,3,Anual,Boleto,0,2,20.13,0,4,1000-5000,2,['Produto A' 'Produto E'],355.19,1092.21
4564f347-5ab3-4006-8613-1917e992d478,49,Feminino,Casado,14,Mensal,Boleto,3,0,29.73,2,0,1000-5000,4,['Produto B' 'Produto C' 'Produto F' 'Produto D'],631.34,9059.75
922bb76d-9f03-4fe1-9b3a-32fd0942caf3,45,Feminino,Casado,2,Mensal,Boleto,2,3,10.78,2,3,0-1000,5,['Produto F' 'Produto B' 'Produto C' 'Produto D' 'Produto E'],797.43,1634.73
0a813f7a-38c5-4c77-9c54-894dd8d1f531,37,Masculino,Casado,29,Mensal,Débito,2,3,14.89,0,4,5000-10000,2,['Produto D' 'Produto F'],428.26,12730.05
e7fbcc31-bb05-42d5-b3e1-f1da9b200362,39,Feminino,Solteiro,18,Mensal,Débito,2,0,16.53,2,3,0-1000,2,['Produto E' 'Produto A'],321.99,5940.73
9033e26b-be2b-4844-a5e1-b5a4eeb790a5,33,Masculino,Casado,37,Mensal,Cartão,3,0,26.54,0,1,1000-5000,4,['Produto C' 'Produto A' 'Produto D' 'Produto F'],672.71,25512.57
e4ba0270-59e9-4c2a-9c83-9ff34f40eb07,42,Masculino,Divorciado,45,Mensal,Boleto,5,1,15.36,1,2,10000-50000,4,['Produto B' 'Produto F' 'Produto A' 'Produto E'],784.23,36172.67
33bb7bcb-2cd2-40e1-aa2d-bcb5920da6e3,47,Feminino,Casado,45,Mensal,Boleto,3,2,24.3,0,1,10000-50000,0,[],0.0,0.0
42610795-bbfe-4740-9d5c-d843d546d356,23,Feminino,Divorciado,24,Mensal,Cartão,4,0,8.92,0,1,1000-5000,3,['Produto F' 'Produto D' 'Produto C'],620.35,15260.64
08db31ea-8d58-48a4-a95b-975aa6255be3,42,Feminino,Solteiro,120,Anual,Boleto,2,1,15.24,1,0,10000-50000,3,['Produto C' 'Produto F' 'Produto E'],700.16,86119.84
1a25f87e-36df-4721-a36a-32dd21747aab,49,Feminino,Divorciado,46,Anual,Cartão,2,1,8.87,1,1,0-1000,2,['Produto F' 'Produto A'],400.76,18895.87
9c358443-1362-436b-9f59-5e0a6f44dd62,35,Feminino,Solteiro,12,Mensal,Cartão,2,1,28.74,0,3,5000-10000,1,['Produto A'],51.07,628.16
13af1194-e941-4619-a95d-0a8432f53566,47,Masculino,Solteiro,53,Mensal,Boleto,2,1,9.44,0,2,1000-5000,4,['Produto B' 'Produto E' 'Produto C' 'Produto F'],654.76,35569.9
92421f57-aa33-4724-93b7-8893c93e915c,68,Feminino,Divorciado,45,Anual,Débito,1,0,15.48,2,0,1000-5000,3,['Produto D' 'Produto E' 'Produto C'],658.65,30380.29
ef26d1b9-7b5a-4e6c-bcb7-a505a9ccefa7,38,Feminino,Divorciado,32,Anual,Boleto,2,1,7.06,0,4,1000-5000,3,['Produto F' 'Produto D' 'Produto E'],859.73,28199.2
43fe6dcc-df74-4039-941d-8432fc269e8e,43,Masculino,Casado,18,Mensal,Cartão,4,1,28.03,0,1,1000-5000,2,['Produto B' 'Produto A'],149.41,2756.62
