id_cliente,idade,genero,estado_civil,tempo_como_cliente,tipo_contrato,forma_pagamento,suporte_contatado,chamados_abertos,tempo_medio_atendimento,reclamacoes,atrasos_pagamento,renda_faixa,servicos_assinados,produtos_assinados,valor_mensal,total_gasto,churn
ed7e32a7-3b05-4f4f-b6d5-c0e7140510e5,52,Feminino,Casado,116,Mensal,Boleto,2,0,22.3,1,0,10000-50000,1,['Produto C'],137.78,16327.3,0
2dbaad42-0d1c-4ab2-ac60-f4258434bb07,57,Masculino,Casado,36,Mensal,Boleto,0,0,7.4,0,2,1000-5000,3,['Produto A' 'Produto C' 'Produto F'],394.47,14507.3,1
1bee6e39-f94f-4c7c-a1de-147d8521a233,42,Masculino,Solteiro,67,Mensal,Boleto,2,1,23.71,1,3,0-1000,2,['Produto C' 'Produto E'],338.54,23171.55,0
aad12ca0-12b7-49b1-bd90-e135692ff867,54,Feminino,Divorciado,51,Mensal,Cartão,4,1,28.55,1,3,5000-10000,2,['Produto E' 'Produto D'],428.56,22328.11,0
df09caf0-270e-494b-aa58-846fc475f7d7,42,Masculino,Solteiro,92,Anual,Cartão,2,3,28.63,1,4,10000-50000,3,['Produto F' 'Produto D' 'Produto B'],638.22,59983.04,0
64bf5e7f-f7bd-4576-af5c-fe3507968fe0,26,Masculino,Casado,51,Mensal,Débito,2,0,19.12,1,4,0-1000,0,[],0.0,0.0,0
61a645a6-341a-4ecd-ade4-111acb371de5,43,Masculino,Casado,18,Mensal,Débito,2,1,25.23,1,3,0-1000,2,['Produto F' 'Produto A'],385.76,7093.49,1
a9314661-5618-4c88-926a-29068cf4fd5c,36,Feminino,Solteiro,81,Mensal,Boleto,3,1,5.29,0,1,1000-5000,4,['Produto B' 'Produto F' 'Produto A' 'Produto C'],513.57,42496.67,0
28d7d39f-603e-4eb2-adbd-53c498fa2074,44,Feminino,Casado,98,Anual,Boleto,0,1,12.78,0,3,0-1000,1,['Produto D'],180.18,18038.6,0
eb2ac7b2-d409-433e-995c-7b75967ec7de,55,Feminino,Casado,87,Mensal,Cartão,1,1,8.49,0,0,1000-5000,6,['Produto F' 'Produto C' 'Produto E' 'Produto A' 'Produto B' 'Produto D'],909.12,80799.88,0
1093f715-9c34-4308-af50-5034cdc9685c,34,Feminino,Solteiro,24,Anual,Boleto,1,0,9.79,0,2,10000-50000,2,['Produto D' 'Produto A'],274.74,6736.02,1
5df2cdd6-e93e-4997-896e-340586d59349,43,Masculino,Solteiro,33,Mensal,Cartão,4,2,19.16,1,3,10000-50000,2,['Produto A' 'Produto E'],337.46,11376.44,1
c66c665d-c282-498c-a59e-40a0e1db85fd,48,Masculino,Casado,34,Mensal,Boleto,0,2,26.68,0,3,0-1000,1,['Produto B'],72.37,2513.67,1
305a1762-2053-4046-b58d-5fbdd446d823,53,Feminino,Solteiro,44,Mensal,Boleto,2,2,14.12,1,1,1000-5000,4,['Produto A' 'Produto E' 'Produto B' 'Produto F'],689.59,30996.59,0
f9f43bfc-7549-48d4-ae37-bdf6c59f47b6,49,Masculino,Divorciado,86,Mensal,Boleto,5,2,11.04,1,4,10000-50000,1,['Produto E'],260.17,22857.35,0
eb7180b1-2330-4435-8ebf-b844e50819a7,28,Masculino,Solteiro,89,Mensal,Débito,4,1,22.51,0,0,10000-50000,5,['Produto E' 'Produto F' 'Produto B' 'Produto A' 'Produto C'],668.46,60776.5,0
8a6b3892-23c8-4c41-8e27-b9e09c74aa3d,28,Feminino,Solteiro,114,Mensal,Débito,2,1,15.22,0,0,1000-5000,3,['Produto A' 'Produto F' 'Produto C'],443.23,51618.36,0
143a47fe-2744-4492-acea-5356a28896d8,47,Feminino,Solteiro,7,Mensal,Cartão,0,0,15.9,0,0,10000-50000,0,[],0.0,0.0,1
315c3ac5-45d1-4246-aa6e-52e5954c2972,36,Masculino,Casado,120,Mensal,Boleto,8,2,17.36,1,3,1000-5000,3,['Produto D' 'Produto E' 'Produto F'],811.62,99495.68,0
00ff4dd7-e043-4081-96ce-dbf5dba68728,30,Masculino,Solteiro,45,Anual,Cartão,0,0,13.49,0,2,5000-10000,5,['Produto B' 'Produto C' 'Produto A' 'Produto E' 'Produto F'],701.13,32231.56,0
87ae5a99-6609-4d2d-86dd-bc12fd2aa247,51,Feminino,Casado,71,Mensal,Débito,2,0,9.36,0,1,1000-5000,5,['Produto B' 'Produto D' 'Produto A' 'Produto E' 'Produto F'],894.21,64858.68,0
b0308acb-11d1-4e9d-806b-17bc4691c02b,36,Feminino,Solteiro,21,Mensal,Boleto,7,2,13.47,1,0,5000-10000,3,['Produto F' 'Produto B' 'Produto C'],525.94,11283.03,1
85749bd1-7d1f-4c1f-8ef6-cb8f16b4b2f3,56,Masculino,Solteiro,120,Anual,Cartão,3,1,19.18,1,3,1000-5000,4,['Produto D' 'Produto A' 'Produto F' 'Produto E'],840.04,102979.66,0
12dce10e-6077-477f-88ee-b3afc8bfe4c2,35,Feminino,Casado,26,Anual,Boleto,1,0,18.93,1,2,1000-5000,5,['Produto D' 'Produto F' 'Produto B' 'Produto C' 'Produto E'],1069.06,28395.25,0
5d64bca5-3a4d-4d2c-a50b-f6f5f4829f16,32,Masculino,Casado,41,Anual,Boleto,2,1,13.62,1,4,10000-50000,2,['Produto E' 'Produto F'],463.49,19413.08,1
4dbbcb69-9e33-4c3a-8ee2-20a2a39ab731,39,Masculino,Divorciado,11,Mensal,Cartão,3,0,23.21,1,0,5000-10000,0,[],0.0,0.0,1
2416f05e-8e29-4524-9de0-3295d917f664,47,Feminino,Divorciado,101,Mensal,Cartão,0,2,23.8,2,2,10000-50000,1,['Produto F'],272.76,28143.12,0
50d79659-4eea-4829-afdd-3f08ae3563fc,42,Feminino,Divorciado,69,Mensal,Débito,4,2,29.16,0,3,5000-10000,4,['Produto A' 'Produto D' 'Produto C' 'Produto B'],440.59,31056.6,1
e9fdc67f-3d98-40d6-ab1a-1915de6baa82,58,Masculino,Casado,99,Mensal,Boleto,2,1,21.81,0,0,0-1000,1,['Produto B'],94.98,9605.89,1
9b170cc9-6e2e-4adf-bb58-3b5838a8bd57,41,Feminino,Solteiro,100,Anual,Cartão,4,2,23.99,1,3,10000-50000,0,[],0.0,0.0,0
97aa0770-b130-4535-96a3-4b918006b274,38,Masculino,Divorciado,18,Mensal,Boleto,1,0,14.49,0,4,1000-5000,1,['Produto B'],72.47,1332.6,0
b3b870f8-1282-4453-a514-1b13768bdf64,55,Masculino,Solteiro,97,Mensal,Boleto,3,4,6.01,0,2,5000-10000,2,['Produto B' 'Produto C'],222.49,22047.15,0
b7306809-5167-455c-86f2-5e9827a01bac,45,Masculino,Solteiro,109,Mensal,Boleto,1,1,23.7,0,2,10000-50000,3,['Produto B' 'Produto F' 'Produto C'],446.69,49739.68,0
d32db245-4179-4b89-8bc6-e56d458ebff4,35,Feminino,Solteiro,34,Anual,Boleto,4,1,20.91,0,1,5000-10000,5,['Produto C' 'Produto A' 'Produto F' 'Produto E' 'Produto D'],1103.81,38339.24,0
5f02ad9d-d865-45f5-a301-1844b6596399,42,Masculino,Solteiro,87,Mensal,Boleto,1,3,17.93,1,0,10000-50000,2,['Produto B' 'Produto D'],245.09,21782.87,0
354b5ab2-14b2-4877-a3b8-d1d341f24ca1,42,Feminino,Casado,15,Anual,Débito,3,1,15.17,0,4,1000-5000,3,['Produto A' 'Produto F' 'Produto D'],504.81,7735.52,1
bc416af0-5bd5-4bf7-af8c-1f6bbb906b1e,37,Feminino,Casado,62,Mensal,Cartão,0,0,5.87,0,2,1000-5000,4,['Produto B' 'Produto A' 'Produto D' 'Produto F'],739.93,46865.42,0
fff15017-de23-444e-a6bb-8c304c23eb95,41,Feminino,Casado,39,Mensal,Cartão,1,2,11.16,2,1,1000-5000,2,['Produto B' 'Produto E'],314.02,12511.0,0
4532f42e-0163-474d-a899-ad20db1fee84,27,Feminino,Casado,112,Mensal,Débito,2,0,29.24,2,0,1000-5000,3,['Produto E' 'Produto F' 'Produto D'],776.97,88898.1,0
6f5b86e5-1f01-4640-b9e0-4ed2d313478a,36,Masculino,Casado,2,Mensal,Boleto,2,2,24.71,0,1,0-1000,5,['Produto F' 'Produto A' 'Produto B' 'Produto D' 'Produto C'],865.0,1767.32,1
786d42d3-14ed-4cae-9357-d8ed94b65251,44,Feminino,Solteiro,4,Mensal,Boleto,3,0,27.55,0,2,1000-5000,4,['Produto D' 'Produto F' 'Produto E' 'Produto C'],904.8,3697.28,1
6fd37948-072a-403c-a5a5-258f5ab11e5e,34,Masculino,Casado,76,Mensal,Boleto,1,2,18.7,1,1,5000-10000,0,[],0.0,0.0,0
16e39c6b-f186-42a4-802e-543408a90d8c,31,Feminino,Divorciado,33,Anual,Cartão,2,2,16.71,1,3,10000-50000,4,['Produto E' 'Produto A' 'Produto C' 'Produto D'],704.26,23741.99,0
00496ee8-6bcf-42a0-b361-3bb6ef261079,39,Masculino,Casado,22,Mensal,Boleto,1,0,5.05,0,3,10000-50000,5,['Produto B' 'Produto C' 'Produto A' 'Produto F' 'Produto E'],748.04,16811.94,0
cd76f476-c34b-48b1-ad30-164dc4137e72,35,Masculino,Solteiro,35,Anual,Boleto,1,0,21.67,2,1,5000-10000,2,['Produto F' 'Produto B'],343.6,12285.46,0
8a2519cd-7f2e-4e69-8d58-c0c7b0c2b295,26,Masculino,Casado,66,Mensal,Débito,4,0,14.62,0,3,1000-5000,2,['Produto D' 'Produto C'],301.94,20357.99,1
ac516bf0-cbab-4bb4-b7f9-23b838addccd,27,Feminino,Casado,75,Mensal,Boleto,1,0,7.23,1,1,0-1000,3,['Produto E' 'Produto D' 'Produto A'],578.27,44305.96,0
30557225-1584-4113-bcdf-45e9b64d3146,44,Masculino,Casado,21,Mensal,Boleto,1,1,19.77,1,1,1000-5000,3,['Produto B' 'Produto A' 'Produto C'],210.91,4524.67,0
11935611-735c-403f-b3a0-df054e40528c,40,Masculino,Casado,63,Mensal,Cartão,2,0,23.26,0,3,10000-50000,2,['Produto B' 'Produto C'],187.72,12081.51,0
c30c68d2-3896-4c69-b6bf-af5cbcc38e75,43,Masculino,Solteiro,73,Mensal,Cartão,0,1,26.07,0,3,1000-5000,4,['Produto E' 'Produto B' 'Produto C' 'Produto A'],521.99,38927.39,0
0944737c-7245-4804-8131-85c4d7dc27bb,37,Masculino,Divorciado,19,Mensal,Boleto,0,0,26.89,1,4,1000-5000,3,['Produto F' 'Produto B' 'Produto C'],575.2,11164.59,0
43beed64-5a61-4978-95cd-ce30879cd58b,24,Masculino,Divorciado,67,Mensal,Boleto,3,1,20.76,1,4,5000-10000,1,['Produto A'],41.01,2806.95,0
e3751572-b262-4cd0-b0e0-1fda8aed80c5,31,Masculino,Casado,20,Mensal,Débito,1,2,12.23,0,3,5000-10000,5,['Produto B' 'Produto C' 'Produto F' 'Produto D' 'Produto E'],1100.62,22487.32,1
62c0f246-a491-4462-b436-52bc58ae42b1,36,Masculino,Casado,43,Mensal,Boleto,0,2,5.64,0,2,0-1000,2,['Produto D' 'Produto A'],246.41,10824.23,0
c034ee46-5435-4237-abba-94a45ac268f8,44,Feminino,Divorciado,66,Mensal,Boleto,2,2,18.08,0,3,1000-5000,5,['Produto D' 'Produto A' 'Produto C' 'Produto F' 'Produto B'],689.49,46488.14,0
3d65862f-a396-45fb-8536-195aa604b82c,22,Feminino,Casado,52,Mensal,Boleto,4,0,6.81,0,3,1000-5000,1,['Produto F'],312.54,16602.72,0
92478f7c-aae4-4934-b91e-a804ff3e6f7b,16,Masculino,Divorciado,1,Mensal,Boleto,2,1,19.02,3,3,10000-50000,3,['Produto C' 'Produto F' 'Produto A'],477.83,488.14,0
c43699ce-836d-4689-a68e-91d3a4844edc,54,Feminino,Divorciado,28,Mensal,Boleto,1,0,27.41,0,3,1000-5000,4,['Produto F' 'Produto B' 'Produto C' 'Produto E'],687.36,19661.31,0
a245bcaa-e4fd-420f-b4d8-142427e221d9,45,Feminino,Divorciado,89,Mensal,Boleto,0,0,27.75,1,4,1000-5000,4,['Produto A' 'Produto E' 'Produto C' 'Produto B'],590.68,53704.73,0
1fc21b54-791d-4513-b59d-9af75b49e4d8,31,Masculino,Solteiro,73,Anual,Cartão,2,1,17.75,1,0,10000-50000,1,['Produto F'],252.52,18831.67,0
13a48a58-4281-4669-be72-e641c20afc4b,37,Masculino,Casado,67,Anual,Cartão,2,0,19.96,1,3,1000-5000,3,['Produto A' 'Produto D' 'Produto B'],346.83,23738.96,0
507dd1c3-0211-4585-94b5-c2e115b6487e,35,Masculino,Divorciado,27,Mensal,Cartão,3,0,12.9,0,0,5000-10000,3,['Produto F' 'Produto A' 'Produto D'],617.62,17035.52,1
f521682a-43a8-46eb-9222-a56abc28e1a7,42,Masculino,Casado,83,Mensal,Boleto,1,0,17.64,0,3,1000-5000,6,['Produto E' 'Produto B' 'Produto C' 'Produto D' 'Produto A' 'Produto F'],896.98,76055.58,0
775405cc-aea5-4c5b-a85b-42db1c685862,34,Masculino,Solteiro,28,Mensal,Boleto,1,0,14.99,0,1,1000-5000,4,['Produto C' 'Produto E' 'Produto F' 'Produto D'],908.16,25977.1,0
1e57d35f-4a53-4351-8a7e-bd767ae2b723,28,Masculino,Solteiro,88,Anual,Boleto,4,0,16.72,0,1,1000-5000,1,['Produto A'],54.22,4874.3,0
3a5c2be9-b3da-467f-a1f2-b3fc0f44aa74,44,Feminino,Divorciado,26,Mensal,Boleto,1,2,14.08,2,3,10000-50000,1,['Produto D'],182.19,4839.14,0
c8f8fe91-1de3-494c-9320-24a2f88816ce,58,Masculino,Solteiro,79,Anual,Cartão,2,1,12.57,0,1,1000-5000,3,['Produto A' 'Produto F' 'Produto C'],522.36,42156.76,0
6964083d-ae2d-4657-84a3-fc63e6524478,45,Feminino,Casado,76,Mensal,Débito,2,0,18.56,1,4,1000-5000,2,['Produto D' 'Produto B'],249.76,19391.29,0
451e2be1-968b-4f85-bbef-db6b2d013f89,40,Masculino,Divorciado,67,Anual,Cartão,2,0,13.37,2,3,1000-5000,5,['Produto D' 'Produto A' 'Produto B' 'Produto E' 'Produto F'],752.65,51515.52,0
3f36abc4-56eb-45b3-8f51-5663937373f7,37,Feminino,Casado,112,Mensal,Débito,2,0,27.32,0,3,5000-10000,5,['Produto E' 'Produto C' 'Produto B' 'Produto A' 'Produto F'],756.96,86608.63,1
59586d6f-3236-4dc2-8604-be910a534a0f,32,Feminino,Casado,72,Mensal,Boleto,2,1,9.97,0,4,5000-10000,4,['Produto A' 'Produto D' 'Produto B' 'Produto C'],442.3,32532.67,0
b7a39c0f-3c2a-47e9-b22b-077e0c79986c,35,Feminino,Solteiro,30,Anual,Boleto,0,1,26.58,1,4,10000-50000,0,[],0.0,0.0,0
f59baec3-7d74-477c-8e45-0f26eeeea7ae,43,Masculino,Divorciado,38,Mensal,Cartão,1,2,12.11,0,0,5000-10000,4,['Produto E' 'Produto F' 'Produto C' 'Produto D'],901.54,34997.65,1
76f2c606-e35d-4855-81e4-be4c8d83ad9b,51,Feminino,Casado,70,Anual,Boleto,3,0,20.26,0,1,10000-50000,1,['Produto C'],137.05,9800.48,0
8442b9d9-b816-47d2-abec-4c74dd6c8a53,52,Feminino,Casado,40,Mensal,Cartão,0,0,15.62,0,2,5000-10000,3,['Produto C' 'Produto F' 'Produto D'],652.7,26671.28,1
92030807-de7f-43a4-8e07-74316d01ccb7,41,Masculino,Divorciado,86,Anual,Boleto,3,1,10.24,0,1,1000-5000,5,['Produto E' 'Produto B' 'Produto A' 'Produto C' 'Produto F'],911.5,80080.24,0
99be98df-dcc1-4b96-99c1-7d42fd1273b3,41,Feminino,Solteiro,98,Mensal,Cartão,1,0,20.41,1,3,5000-10000,1,['Produto F'],330.97,33134.84,1
ce1978bf-3e10-40d0-8598-3e55083640bf,40,Masculino,Casado,38,Mensal,Débito,0,0,7.69,1,4,1000-5000,3,['Produto F' 'Produto E' 'Produto D'],885.85,34388.56,1
d9c66400-7bed-494b-bbdc-451b7cdbd778,45,Feminino,Solteiro,71,Mensal,Débito,1,2,8.79,0,3,1000-5000,3,['Produto B' 'Produto E' 'Produto A'],389.76,28270.0,0
1d979a17-0d12-49d6-9baf-0ee0a3829785,40,Masculino,Casado,49,Mensal,Cartão,3,2,19.73,0,1,5000-10000,0,[],0.0,0.0,1
5a32afff-d46e-46f7-af20-71fd8771bd57,40,Feminino,Solteiro,82,Anual,Débito,2,0,12.54,0,3,1000-5000,2,['Produto A' 'Produto B'],151.08,12655.84,1
c88254ac-feaf-4b1c-8dcf-fe7775831ef9,31,Masculino,Casado,46,Anual,Cartão,4,0,11.1,1,3,1000-5000,4,['Produto E' 'Produto D' 'Produto C' 'Produto B'],619.34,29104.3,1
69ea3f8b-9e64-4333-9e59-939c6c653d38,31,Masculino,Solteiro,63,Mensal,Débito,2,1,18.99,0,4,1000-5000,3,['Produto F' 'Produto D' 'Produto A'],567.52,36525.15,1
8f31aef9-d2de-4666-a84f-84f324f3ab6f,33,Masculino,Casado,73,Mensal,Cartão,4,1,11.31,0,2,5000-10000,1,['Produto F'],305.57,22787.87,0
f90be6b0-f286-4ba4-a83c-765f4ee3682d,42,Masculino,Solteiro,101,Mensal,Boleto,1,0,12.64,1,0,1000-5000,4,['Produto A' 'Produto B' 'Produto D' 'Produto F'],532.47,54939.76,0
338a901c-a97f-43ea-814c-5bc23472482c,36,Feminino,Casado,67,Mensal,Cartão,2,0,24.16,0,2,1000-5000,4,['Produto A' 'Produto C' 'Produto E' 'Produto F'],637.91,43662.08,0
48d5bff0-593a-421e-ac7a-90bd2a8f70d1,65,Feminino,Casado,104,Mensal,Boleto,3,1,28.7,0,2,5000-10000,5,['Produto A' 'Produto B' 'Produto D' 'Produto F' 'Produto C'],813.75,86455.89,0
71955f54-4dc0-44b2-a672-5eea345ebf23,43,Feminino,Solteiro,114,Anual,Débito,1,4,6.69,0,4,0-1000,2,['Produto F' 'Produto E'],630.25,73398.63,0
cc635f79-b3d4-40b5-9bd1-6dbe325ab1be,55,Masculino,Divorciado,93,Anual,Cartão,2,2,20.09,1,3,10000-50000,1,['Produto F'],260.95,24791.94,0
833c3bb6-397f-4bfa-95a4-af2a886603d7,54,Feminino,Solteiro,5,Mensal,Boleto,2,0,21.36,1,1,5000-10000,0,[],0.0,0.0,0
cfdd17aa-ab2b-4c4a-a490-ccf49de87812,44,Feminino,Divorciado,22,Mensal,Débito,4,3,12.22,0,1,5000-10000,2,['Produto A' 'Produto F'],289.75,6512.03,0
69040f1d-733a-42a7-ab81-26beb5a94e06,39,Masculino,Casado,91,Anual,Débito,1,0,16.55,0,2,0-1000,2,['Produto B' 'Produto C'],204.72,19031.45,0
cf25bb0c-1f2d-4a3f-8ca1-c8ba2b478522,31,Feminino,Solteiro,112,Mensal,Débito,2,0,9.91,0,4,0-1000,2,['Produto D' 'Produto E'],516.14,59054.88,0
5257b8fd-1f6b-4226-9f1e-707c74886d6a,33,Feminino,Solteiro,62,Mensal,Débito,2,1,23.77,1,0,1000-5000,4,['Produto E' 'Produto A' 'Produto F' 'Produto D'],950.79,60220.8,0
91ade135-8378-45c9-a595-fe7b5adbaaeb,48,Masculino,Solteiro,96,Mensal,Boleto,4,1,28.52,0,2,0-1000,4,['Produto F' 'Produto E' 'Produto D' 'Produto B'],957.84,93936.51,0
b3193039-d186-4cfa-bb11-b4abb5f80b18,42,Masculino,Solteiro,90,Anual,Boleto,3,1,16.2,1,2,1000-5000,1,['Produto C'],125.34,11523.98,1
8f7e5143-481c-442b-a440-ee37ca7d12e1,33,Feminino,Solteiro,53,Anual,Débito,5,1,26.12,1,1,1000-5000,4,['Produto F' 'Produto D' 'Produto A' 'Produto E'],836.82,45308.34,0
ad90695e-5b0f-408e-848e-f0cca4b044ba,37,Masculino,Solteiro,108,Mensal,Boleto,4,1,26.33,1,1,5000-10000,1,['Produto B'],81.14,8952.18,0
7906b548-cee7-4c80-aed8-dbfba4b6a595,43,Masculino,Divorciado,76,Anual,Cartão,1,1,6.16,0,1,0-1000,2,['Produto F' 'Produto C'],441.95,34312.86,1
22f02ada-0ffd-4787-88ce-1e77b0f69d97,40,Feminino,Divorciado,29,Mensal,Cartão,1,0,20.48,3,1,5000-10000,2,['Produto A' 'Produto E'],326.71,9679.0,1
382825f7-eb45-4d98-923f-bd1c20bf0c05,37,Feminino,Casado,39,Mensal,Cartão,1,1,17.24,1,0,1000-5000,4,['Produto E' 'Produto C' 'Produto F' 'Produto D'],1032.65,41142.24,0
9e0cf36b-0a6e-4bf3-b4f1-9b6ecc19daa1,39,Feminino,Solteiro,65,Anual,Débito,2,0,27.33,0,3,1000-5000,3,['Produto E' 'Produto A' 'Produto D'],499.83,33189.9,0
673b3f8e-0d4a-4ef9-a3a7-d5d9e39b712f,15,Feminino,Solteiro,73,Anual,Débito,2,0,28.9,1,2,1000-5000,6,['Produto E' 'Produto A' 'Produto D' 'Produto F' 'Produto C' 'Produto B'],1078.52,80430.6,1
85ea9988-ae23-403e-b42c-ca9e37ed128a,40,Masculino,Solteiro,88,Mensal,Boleto,1,2,21.92,0,0,1000-5000,4,['Produto A' 'Produto C' 'Produto B' 'Produto F'],567.28,50997.67,0
e78f0b9b-1125-4c40-b8bf-2977da8a1014,29,Masculino,Solteiro,92,Mensal,Débito,0,3,8.4,1,2,0-1000,2,['Produto B' 'Produto E'],264.89,24895.66,0
191ebfcc-b37a-4def-ba72-203e83aac6b4,43,Masculino,Divorciado,49,Mensal,Débito,1,1,17.78,0,0,0-1000,0,[],0.0,0.0,0
aedd938f-5b36-40df-be7c-5cbeb3b9de1a,41,Feminino,Casado,2,Mensal,Cartão,2,0,22.21,1,1,1000-5000,5,['Produto A' 'Produto F' 'Produto C' 'Produto B' 'Produto D'],887.77,1813.85,1
0d6ff3cb-3f36-4a99-b0ba-ab65ffdef1a7,47,Masculino,Casado,8,Mensal,Débito,2,2,22.48,1,3,1000-5000,6,['Produto E' 'Produto B' 'Produto F' 'Produto C' 'Produto A' 'Produto D'],1192.15,9742.96,1
621c803a-d640-4fbe-87ca-6e1c1f7d1199,47,Masculino,Divorciado,92,Mensal,Boleto,2,2,17.96,0,0,5000-10000,5,['Produto F' 'Produto B' 'Produto A' 'Produto C' 'Produto D'],837.89,78749.0,0
a4552710-cb25-42a6-8c0c-c2da5614402f,57,Masculino,Casado,52,Mensal,Débito,3,4,16.13,2,2,5000-10000,1,['Produto A'],47.27,2511.07,0
bd14afba-b80c-498f-be3d-db985b9369da,20,Masculino,Divorciado,67,Mensal,Cartão,1,2,6.72,0,1,1000-5000,3,['Produto A' 'Produto B' 'Produto E'],368.61,25229.7,1
32144257-6373-42ed-aef6-54d73a7e422a,38,Masculino,Solteiro,66,Anual,Boleto,3,0,24.38,1,1,1000-5000,3,['Produto B' 'Produto C' 'Produto A'],243.22,16398.85,0
51707456-ecc3-44a6-9853-05f80655a777,19,Feminino,Solteiro,5,Mensal,Boleto,2,3,18.3,1,2,1000-5000,3,['Produto E' 'Produto C' 'Produto D'],475.28,2427.67,1
71a07596-84b0-4ff1-9137-164c1d428b5b,44,Feminino,Solteiro,77,Mensal,Cartão,4,1,16.08,0,4,10000-50000,2,['Produto E' 'Produto B'],365.92,28783.73,0
a4ac64c8-ab38-48f8-b193-4432dd5654e8,38,Feminino,Solteiro,70,Mensal,Cartão,1,1,25.42,0,1,10000-50000,2,['Produto E' 'Produto B'],363.81,26016.14,0
8a7040ec-1a77-4502-a65c-06b3a9d63a19,35,Feminino,Divorciado,43,Anual,Boleto,1,1,23.3,0,1,5000-10000,3,['Produto D' 'Produto C' 'Produto E'],607.49,26685.65,0
a04e32ab-bd1a-458d-a33a-57bb010ca070,42,Masculino,Casado,8,Mensal,Cartão,2,0,15.65,1,1,10000-50000,2,['Produto E' 'Produto A'],347.57,2840.55,1
2f57a74f-085a-4229-bbc5-f893b5cdbae9,29,Masculino,Divorciado,14,Mensal,Cartão,1,0,9.37,0,4,1000-5000,3,['Produto E' 'Produto C' 'Produto F'],797.2,11401.59,1
f9dd96e6-6dd1-49f1-b133-e4f22cf47821,58,Masculino,Casado,13,Mensal,Boleto,1,0,8.73,1,1,5000-10000,1,['Produto D'],218.91,2907.23,1
9a48275c-61e5-433e-aec3-a4b5e87841ad,37,Masculino,Divorciado,91,Mensal,Cartão,4,0,19.83,2,1,5000-10000,2,['Produto F' 'Produto C'],377.89,35129.91,0
c9466a06-9f0e-4900-8037-5159ca4333d9,40,Masculino,Casado,110,Anual,Débito,1,1,9.89,0,1,0-1000,1,['Produto A'],49.88,5605.18,0
56521492-000a-4803-90d8-854daeb8b9d5,38,Feminino,Divorciado,40,Anual,Cartão,2,1,16.31,1,4,1000-5000,3,['Produto E' 'Produto B' 'Produto F'],729.59,29813.23,1
72366a89-0102-4d97-a29c-1d86121dfdc1,49,Feminino,Solteiro,39,Mensal,Cartão,2,2,21.28,1,0,1000-5000,4,['Produto D' 'Produto E' 'Produto F' 'Produto C'],1000.63,39866.52,1
178dfe80-0164-4793-8124-08cd174d583f,27,Masculino,Casado,44,Anual,Débito,3,0,23.02,0,3,1000-5000,4,['Produto C' 'Produto F' 'Produto B' 'Produto E'],880.93,39597.18,1
7b444aa9-4659-464a-93de-e0fb0af83e87,48,Feminino,Casado,12,Anual,Débito,1,4,27.88,0,3,1000-5000,3,['Produto F' 'Produto B' 'Produto C'],412.99,5062.8,0
70597af3-f70a-496b-adcd-8402d967491b,34,Feminino,Solteiro,12,Mensal,Boleto,1,2,21.15,0,1,0-1000,1,['Produto D'],199.44,2444.91,1
e458008b-35d4-41a0-bc4b-b091f5b2bb7c,34,Masculino,Divorciado,17,Mensal,Boleto,2,1,23.07,0,4,1000-5000,3,['Produto B' 'Produto A' 'Produto F'],437.72,7601.78,1
a3fa686d-3c5b-437c-b8dd-176726122c97,48,Masculino,Casado,100,Mensal,Boleto,4,0,22.34,0,2,1000-5000,1,['Produto F'],276.72,28269.02,0
7b85d2a4-bab1-4a2f-89be-4c57bfcb735e,37,Masculino,Solteiro,38,Mensal,Boleto,2,2,7.98,0,3,1000-5000,6,['Produto A' 'Produto C' 'Produto D' 'Produto F' 'Produto E' 'Produto B'],1190.95,46232.5,1
7ab06ce2-c3a6-4bd7-b220-16b9ec165e1a,46,Masculino,Divorciado,35,Anual,Cartão,4,1,24.43,3,4,0-1000,3,['Produto F' 'Produto E' 'Produto B'],688.37,24612.75,1
fe1e8f3d-a7f0-4c47-8ac3-73fcf4bcc708,46,Feminino,Solteiro,60,Anual,Débito,3,1,24.07,0,0,0-1000,2,['Produto C' 'Produto B'],195.37,11975.11,0
9c9f4d7e-f13a-45bf-a6b5-1071e3b2f964,36,Feminino,Divorciado,66,Anual,Boleto,5,2,23.8,0,3,10000-50000,2,['Produto A' 'Produto B'],146.5,9877.61,0
e1375375-0cb8-4351-a7e8-938231c1c97c,42,Masculino,Casado,60,Mensal,Boleto,2,1,20.98,0,3,10000-50000,0,[],0.0,0.0,1
b7c7d8f8-7362-4f8e-a30d-fcc9484603a0,35,Feminino,Solteiro,46,Mensal,Cartão,2,1,21.72,2,1,1000-5000,4,['Produto C' 'Produto E' 'Produto A' 'Produto D'],709.7,33350.54,0
ca2b4aef-5dd6-4dd7-bbfc-69b7d0f388e5,39,Masculino,Casado,90,Mensal,Débito,1,3,13.1,0,1,0-1000,1,['Produto C'],129.91,11944.15,0
9508f5e7-3c13-447c-b8e7-30aa7125f5ca,44,Feminino,Casado,68,Mensal,Débito,0,2,6.44,3,3,10000-50000,1,['Produto A'],50.11,3481.0,0
facc5413-f927-4243-a619-2f75f4033dc4,30,Masculino,Divorciado,60,Mensal,Débito,1,0,9.1,0,1,1000-5000,3,['Produto D' 'Produto B' 'Produto A'],337.76,20702.83,1
